Entry	Reviewed	Cofactor	EC number	Organism (ID)
Q731I5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 2 divalent metal cations per subunit. Magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01283}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01283};	3.5.4.25; 4.1.99.12	222523
Q741F1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 2 divalent metal cations per subunit. Magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01283}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01283};	3.5.4.25; 4.1.99.12	262316
Q74JU6	reviewed			257314
Q752Y2	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	284811
Q755D7	reviewed		3.6.5.-	284811
Q75A43	reviewed			284811
Q75IS2	reviewed		2.7.6.5	39947
Q75N62	reviewed			10090
Q75UN0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01259}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01259}; Note=Binds 2 divalent metal cations per subunit. The ions could be magnesium and/or manganese. {ECO:0000255|HAMAP-Rule:MF_01259}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_01259}; Note=Monovalent cation. The ion could be potassium. {ECO:0000255|HAMAP-Rule:MF_01259};	1.3.8.17; 6.3.2.31; 6.3.2.34	1894
Q76FS2	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};		39947
Q775U0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P04298};	2.1.1.56; 2.7.7.50; 3.1.3.33	203172
Q77SJ8	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	453457
Q7A511	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 2 divalent metal cations per subunit. Magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01283}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01283};	3.5.4.25; 4.1.99.12	158879
Q7KQL5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};		36329
Q7MV19	reviewed			242619
Q7MWK9	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 2 divalent metal cations per subunit. Magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01283}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01283};	3.5.4.25; 4.1.99.12	242619
Q7PD79	reviewed			7165
Q7T2E8	reviewed			7955
Q7TSA0	reviewed		3.6.5.-	10116
Q7TWV3	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01259}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01259}; Note=Binds 2 divalent metal cations per subunit. The ions could be magnesium and/or manganese. {ECO:0000255|HAMAP-Rule:MF_01259}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_01259}; Note=Monovalent cation. The ion could be potassium. {ECO:0000255|HAMAP-Rule:MF_01259};	1.3.8.17; 6.3.2.31; 6.3.2.34	233413
Q7Z444	reviewed		3.6.5.2	9606
Q7ZZX9	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P62826}; Note=Mg(2+) interacts primarily with the phosphate groups of the bound guanine nucleotide. {ECO:0000250|UniProtKB:P62826};	3.6.5.-	7957
Q80DX6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P04298};	2.1.1.56; 2.7.7.50; 3.1.3.33	265871
Q80ZX8	reviewed			10090
Q818X6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 2 divalent metal cations per subunit. Magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01283}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01283};	3.5.4.25; 4.1.99.12	226900
Q81MB6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 2 divalent metal cations per subunit. Magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01283}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01283};	3.5.4.25; 4.1.99.12	1392
Q82685	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	429314
Q82707	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	429315
Q83KM9	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P31129}; Note=Binds 1 Mg(2+) ion per monomer. {ECO:0000250|UniProtKB:P31129};	2.7.7.65	623
Q84424	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Name=Mn(2+); Xref=ChEBI:CHEBI:29035;	2.7.7.50	10506
Q864R5	reviewed		3.6.5.-	9823
Q869S7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_03221}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_03221};	6.2.1.4	44689
Q869Z4	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250}; Note=Binds 1 Mn(2+) ion per subunit. {ECO:0000250};	4.1.1.32	44689
Q86D96	reviewed			5722
Q86FX7	reviewed			6238
Q86JP3	reviewed			44689
Q877B9	reviewed		3.6.5.-	510516
Q87DG7	reviewed		2.7.1.25; 2.7.7.4	183190
Q8A528	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 2 divalent metal cations per subunit. Magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01283}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01283};	3.5.4.25; 4.1.99.12	226186
Q8B0U2	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	652962
Q8B6J5	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	11296
Q8BFR5	reviewed			10090
Q8BHH2	reviewed			10090
Q8BXL7	reviewed			10090
Q8BYP3	reviewed			10090
Q8C3X4	reviewed		3.6.5.-	10090
Q8CB87	reviewed			10090
Q8CEC5	reviewed			10090
Q8CNU2	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 2 divalent metal cations per subunit. Magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01283}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01283};	3.5.4.25; 4.1.99.12	176280
Q8EGF8	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P31129}; Note=Binds 1 Mg(2+) ion per monomer. {ECO:0000250|UniProtKB:P31129};	2.7.7.65	211586
Q8GJP4	reviewed		2.7.6.3; 3.5.4.16	416870
Q8H156	reviewed			3702
Q8H7U1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};		39947
Q8IVW1	reviewed			9606
Q8IYK8	reviewed			9606
Q8JH68	reviewed			7955
Q8JTG9	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	446562
Q8JZN7	reviewed		3.6.5.-	10090
Q8K386	reviewed			10090
Q8K5A4	reviewed		3.6.5.2	10090
Q8N442	reviewed		3.6.5.-	9606
Q8N4G2	reviewed			9606
Q8ND71	reviewed			9606
Q8NM65	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:17545325};	2.7.4.1	196627
Q8NQ52	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 2 divalent metal cations per subunit. Magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01283}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01283};	3.5.4.25; 4.1.99.12	196627
Q8NW14	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 2 divalent metal cations per subunit. Magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01283}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01283};	3.5.4.25; 4.1.99.12	196620
Q8QHI3	reviewed			8355
Q8QMV9	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P04298};	2.1.1.56; 2.7.7.50; 3.1.3.33	265872
Q8R050	reviewed			10090
Q8R2R6	reviewed			10090
Q8R4A8	reviewed			10029
Q8S3C9	reviewed		3.6.5.-	3702
Q8SRI6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	284813
Q8T6A5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	6500
Q8TUS2	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:O59245}; Note=Binds 2 manganese ions per subunit. {ECO:0000250|UniProtKB:O59245};	3.1.-.-; 6.5.1.8	190192
Q8U082	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00119, ECO:0000269|PubMed:16924118};	3.6.5.3	186497
Q8U0H4	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:O59245}; Note=Binds 2 manganese ions per subunit. {ECO:0000250|UniProtKB:O59245};	3.1.-.-; 6.5.1.8	186497
Q8V2R8	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P04298};	2.1.1.56; 2.7.7.50; 3.1.3.33	203173
Q8VCE2	reviewed		3.6.5.-	10090
Q8VEH3	reviewed			10090
Q8VHP8	reviewed			10090
Q8VHQ4	reviewed			10090
Q8VYU3	reviewed		3.5.4.16	4081
Q8W4H7	reviewed			3702
Q8WP13	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};		9557
Q8WP14	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};		9598
Q8WQ47	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	36936
Q8WXH6	reviewed			9606
Q8YG65	reviewed		2.7.6.5	224914
Q8ZKB0	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01820, ECO:0000269|PubMed:18007041}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01820, ECO:0000269|PubMed:18007041};	3.6.1.-	99287
Q8ZLS5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01454};	3.6.5.-	99287
Q8ZNT5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P31129}; Note=Binds 1 Mg(2+) ion per monomer. {ECO:0000250|UniProtKB:P31129};	2.7.7.65	99287
Q8ZY09	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:O59245}; Note=Binds 2 manganese ions per subunit (By similarity). Can use zinc ions (PubMed:21209330) (PubMed:21209330). {ECO:0000250|UniProtKB:O59245, ECO:0000269|PubMed:21209330};	6.5.1.8	178306
Q90705	reviewed			9031
Q90835	reviewed			9031
Q90965	reviewed		3.6.5.2	9031
Q91240	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};		8265
Q91575	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};		8355
Q91806	reviewed		3.6.5.2	8355
Q91DD4	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	129003
Q91V93	reviewed			10090
Q91YJ5	reviewed			10090
Q922F4	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};		10090
Q92335	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	771870
Q92928	reviewed		3.6.5.2	9606
Q93743	reviewed			6239
Q93Y31	reviewed			3702
Q94263	reviewed		3.6.5.-	6239
Q94572	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	6706
Q95LN3	reviewed		3.6.5.-	9541
Q95ME4	reviewed		3.6.5.2	13616
Q96283	reviewed			3702
Q962P8	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	234921
Q96460	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	4513
Q969Q4	reviewed			9606
Q969Q5	reviewed			9606
Q96HU8	reviewed			9606
Q96KC2	reviewed			9606
Q96L33	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:Q7L0Q8};		9606
Q96S79	reviewed		3.6.5.2	9606
Q96WY0	reviewed			227321
Q980A5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00119, ECO:0000269|PubMed:25690901};	3.6.5.3	273057
Q98932	reviewed		3.6.5.2	9031
Q99PE9	reviewed			10090
Q99TA0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 2 divalent metal cations per subunit. Magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01283}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01283};	3.5.4.25; 4.1.99.12	158878
Q9AEM1	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00452}; Note=Binds 1 Mn(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_00452};	4.1.1.32	196627
Q9ASR0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};		3702
Q9BDI7	reviewed			9913
Q9BIG2	reviewed			6239
Q9BIG4	reviewed			6239
Q9BIG5	reviewed			6239
Q9C0L9	reviewed		3.6.5.-	237561
Q9C3Y4	reviewed			227321
Q9C413	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};	3.6.5.-	1213857
Q9CAI1	reviewed			3702
Q9CCK2	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01259}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01259}; Note=Binds 2 divalent metal cations per subunit. The ions could be magnesium and/or manganese. {ECO:0000255|HAMAP-Rule:MF_01259}; COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_01259}; Note=Monovalent cation. The ion could be potassium. {ECO:0000255|HAMAP-Rule:MF_01259};	1.3.8.17; 6.3.2.31; 6.3.2.34	272631
Q9CGE3	reviewed		2.7.6.3; 3.5.4.16	272623
Q9CR56	reviewed			10090
Q9CY52	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250}; Note=Binds 2 magnesium ions per subunit. {ECO:0000250};	2.7.7.79	10090
Q9DAI2	reviewed			10090
Q9DAK3	reviewed			10090
Q9DBG7	reviewed			10090
Q9DLD3	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	652953
Q9E784	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	928297
Q9FIF9	reviewed			3702
Q9FN89	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250}; Note=Binds 1 zinc ion per subunit. {ECO:0000250};	3.5.4.25	3702
Q9FNM5	reviewed		3.6.5.-	3702
Q9FPJ4	reviewed			3702
Q9GKK5	reviewed			9615
Q9GPQ8	reviewed			44689
Q9GPQ9	reviewed			44689
Q9GPS3	reviewed			44689
Q9H7X7	reviewed			9606
Q9HF54	reviewed			284811
Q9HFW7	reviewed			367110
Q9HT84	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P31129}; Note=Binds 1 Mg(2+) ion per monomer. {ECO:0000250|UniProtKB:P31129};	2.7.7.65	208964
Q9I466	reviewed		2.7.1.156; 2.7.7.62	208964
Q9I6Z1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000269|PubMed:12482933, ECO:0000269|PubMed:12486232}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000269|PubMed:12482933, ECO:0000269|PubMed:12486232}; Note=Mg(2+) is preferred for polyP utilization and Mn(2+) is preferred for polyP synthesis. {ECO:0000269|PubMed:12482933, ECO:0000269|PubMed:12486232};	2.7.4.34	208964
Q9J584	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P04298};	2.1.1.56; 2.7.7.50; 3.1.3.33	928301
Q9JKM7	reviewed			10090
Q9LNK1	reviewed			3702
Q9LNW1	reviewed			3702
Q9LQC8	reviewed			3702
Q9LTY6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250}; Note=Binds 1 Mg(2+) ion per subunit. The magnesium is bound as Mg-PRPP. {ECO:0000250};	2.4.2.9; 2.7.1.48	3702
Q9LVJ3	reviewed		2.7.6.5	3702
Q9LZD4	reviewed			3702
Q9N0Y2	reviewed			9615
Q9N6P4	reviewed		3.6.5.-	7240
Q9NYN1	reviewed		3.6.5.2	9606
Q9NZQ0	reviewed			9606
Q9P4C8	reviewed		3.6.5.-	644223
Q9P8V0	reviewed			284811
Q9PD78	reviewed		2.7.1.25; 2.7.7.4	160492
Q9PLJ5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 2 divalent metal cations per subunit. Magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01283}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01283};	3.5.4.25; 4.1.99.12	243161
Q9PMQ9	reviewed			192222
Q9PSX7	reviewed			9031
Q9QJT4	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	103603
Q9QSP0	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	446561
Q9QXB9	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P55039};	3.6.5.-	10090
Q9S825	reviewed			3702
Q9SF91	reviewed			3702
Q9SFV7	reviewed		3.5.4.16	3702
Q9SHI1	reviewed			3702
Q9SHS8	reviewed			3702
Q9SMR4	reviewed			3702
Q9SN35	reviewed			3702
Q9U8D3	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_03125}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_03125};	6.3.4.4	5833
Q9UHW5	reviewed			9606
Q9UTE0	reviewed		3.6.5.-	284812
Q9V168	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:O59245}; Note=Binds 2 manganese ions per subunit. {ECO:0000250|UniProtKB:O59245};	3.1.-.-; 6.5.1.8	272844
Q9V1G0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00119, ECO:0000269|PubMed:11927566};	3.6.5.3	272844
Q9VIW7	reviewed	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_03144}; Note=Binds 2 manganese ions per subunit. {ECO:0000255|HAMAP-Rule:MF_03144};	6.5.1.8	7227
Q9VM33	reviewed			7227
Q9VP48	reviewed			7227
Q9VRH6	reviewed		3.6.5.-	7227
Q9VRX3	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P68363};		7227
Q9VSH0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:A1ZA55}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250|UniProtKB:A1ZA55};	2.7.7.-	7227
Q9WMB3	reviewed		2.1.1.375; 2.7.7.48; 2.7.7.88; 3.6.1.-	645098
Q9WTY2	reviewed			10116
Q9WUM5	reviewed		6.2.1.4; 6.2.1.5	10090
Q9WVI4	reviewed		4.6.1.2	10116
Q9X1F8	reviewed			243274
Q9X2E6	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 2 divalent metal cations per subunit. Magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01283}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_01283}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01283};	3.5.4.25; 4.1.99.12	243274
Q9XI98	reviewed			3702
Q9XTB2	reviewed			6239
Q9Y0Y2	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_03125}; Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_03125};	6.3.4.4	7227
Q9Y5M8	reviewed			9606
Q9Y689	reviewed			9606
Q9Y7B7	reviewed			284590
