Entry	Reviewed	Cofactor	EC number	Organism (ID)
B2IDU5	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:P19624}; Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250|UniProtKB:P19624}; Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000250|UniProtKB:P19624}; Note=Binds 1 divalent metal cation per subunit. Can use ions such as Zn(2+), Mg(2+) or Co(2+). {ECO:0000250|UniProtKB:P19624};	1.1.1.262	395963
B2IEF8	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01017}; Note=Binds 1 FMN per monomer. {ECO:0000255|HAMAP-Rule:MF_01017};	1.6.5.2	395963
B2IGH4	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	395963
B2IGU6	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01037};	2.1.1.74	395963
B2IHV3	reviewed		7.1.1.-	395963
B2IHV6	reviewed		7.1.1.-	395963
B2IHV8	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351}; Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	7.1.1.-	395963
B2IHW6	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	395963
B2IKT2	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01216}; Note=Binds 1 FMN per subunit. {ECO:0000255|HAMAP-Rule:MF_01216};	1.6.5.-; 1.7.1.17	395963
B2IN10	reviewed		1.1.1.94	516950
B2IP98	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01037};	2.1.1.74	516950
B2IPZ1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	516950
B2IQJ3	reviewed	COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Note=Binds 1 divalent metal cation per subunit. Can use either Co(2+) or Zn(2+). {ECO:0000255|HAMAP-Rule:MF_00110}; COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};	4.2.3.4	516950
B2IQN8	reviewed		6.3.1.5	516950
B2IR75	reviewed		1.17.1.8	516950
B2IX28	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01216}; Note=Binds 1 FMN per subunit. {ECO:0000255|HAMAP-Rule:MF_01216};	1.6.5.-; 1.7.1.17	63737
B2J0A9	reviewed		1.17.1.8	63737
B2J0I9	reviewed		7.1.1.-	63737
B2J184	reviewed		7.1.1.-	63737
B2J3P0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	63737
B2J565	reviewed		7.1.1.-	63737
B2J5F9	reviewed		7.1.1.-	63737
B2J6S5	reviewed		7.1.1.-	63737
B2J6S6	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	63737
B2J6S7	reviewed		7.1.1.-	63737
B2J6X9	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000269|PubMed:20813918, ECO:0000269|PubMed:22741921}; COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000269|PubMed:20813918, ECO:0000269|PubMed:22741921}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250|UniProtKB:Q3M6C3};	4.2.3.154	63737
B2J7W4	reviewed		7.1.1.-	63737
B2J913	reviewed	COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Note=Binds 1 divalent metal cation per subunit. Can use either Co(2+) or Zn(2+). {ECO:0000255|HAMAP-Rule:MF_00110}; COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};	4.2.3.4	63737
B2JC99	reviewed		1.1.1.94	391038
B2JDL5	reviewed		7.1.1.-	391038
B2JDL8	reviewed		7.1.1.-	391038
B2JDM7	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	391038
B2JDM8	reviewed		7.1.1.-	391038
B2JGE9	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	391038
B2JGX9	reviewed		1.17.1.8	391038
B2JHJ1	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01216}; Note=Binds 1 FMN per subunit. {ECO:0000255|HAMAP-Rule:MF_01216};	1.6.5.-; 1.7.1.17	391038
B2JID1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	391038
B2JML0	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01017}; Note=Binds 1 FMN per monomer. {ECO:0000255|HAMAP-Rule:MF_01017};	1.6.5.2	391038
B2JPU0	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00627}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00627};	1.1.1.103	391038
B2JS88	reviewed	COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_00804}; Note=Binds 2 potassium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00804};	1.2.1.8	391038
B2JS89	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00750};	1.1.99.1; 1.2.1.8	391038
B2JYP4	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00627}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00627};	1.1.1.103	502801
B2JYQ1	reviewed		1.1.1.94	502801
B2JZF3	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	502801
B2JZJ5	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01619}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01619}; Note=Divalent metal cations. Prefers magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01619};	1.1.1.38	502801
B2K122	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00297}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00297}; Note=Divalent metal cations. Mg(2+) or Mn(2+). {ECO:0000255|HAMAP-Rule:MF_00297}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00297}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_00297};	3.6.1.-; 3.6.1.22	502801
B2K198	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01017}; Note=Binds 1 FMN per monomer. {ECO:0000255|HAMAP-Rule:MF_01017};	1.6.5.2	502801
B2K3N1	reviewed		1.17.1.8	502801
B2K488	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00536}; Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00536}; Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00536}; Note=Binds 1 divalent metal cation per subunit. Can use ions such as Zn(2+), Mg(2+) or Co(2+). {ECO:0000255|HAMAP-Rule:MF_00536};	1.1.1.262	502801
B2K5P7	reviewed		1.6.5.2	502801
B2K5T4	reviewed	COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Note=Binds 1 divalent metal cation per subunit. Can use either Co(2+) or Zn(2+). {ECO:0000255|HAMAP-Rule:MF_00110}; COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};	4.2.3.4	502801
B2K6P6	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00577}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00577};	4.2.1.49	502801
B2K7F1	reviewed		1.1.1.79; 1.1.1.81	502801
B2K809	reviewed		7.1.1.-	502801
B2K812	reviewed		7.1.1.-	502801
B2K814	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351}; Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	7.1.1.-	502801
B2K819	reviewed		7.1.1.-	502801
B2K820	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	502801
B2K821	reviewed		7.1.1.-	502801
B2K867	reviewed		1.3.1.9	502801
B2K8H7	reviewed		1.1.1.290	502801
B2K8U4	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00750};	1.1.99.1; 1.2.1.8	502801
B2K8U5	reviewed	COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_00804}; Note=Binds 2 potassium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00804};	1.2.1.8	502801
B2K917	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	502801
B2KE31	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	445932
B2KES3	reviewed	COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_01966}; Note=Binds 1 potassium ion per subunit. {ECO:0000255|HAMAP-Rule:MF_01966};	5.1.99.6	445932
B2KWH7	reviewed		1.-.-.-	5037
B2LMJ6	reviewed		7.1.1.-	4230
B2LMJ7	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	4230
B2LMJ8	reviewed		7.1.1.-	4230
B2LMP2	reviewed		7.1.1.-	4230
B2LMP5	reviewed		7.1.1.-	4230
B2LMP6	reviewed		7.1.1.-	4230
B2LMQ1	reviewed		7.1.1.-	4230
B2RIJ4	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	431947
B2RKJ1	reviewed		1.4.1.2	431947
B2RKL2	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	431947
B2S0Q2	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	314723
B2S1S1	reviewed		1.1.1.27	314723
B2S337	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	455434
B2S3M4	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	455434
B2S4P6	reviewed		1.1.1.94	455434
B2S544	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	430066
B2S551	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351}; Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	7.1.1.-	430066
B2S553	reviewed		7.1.1.-	430066
B2S5Q9	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01017}; Note=Binds 1 FMN per monomer. {ECO:0000255|HAMAP-Rule:MF_01017};	1.6.5.2	430066
B2S6P4	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	430066
B2S844	reviewed		1.1.1.94	430066
B2SA42	reviewed	COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_00804}; Note=Binds 2 potassium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00804};	1.2.1.8	430066
B2SD94	reviewed	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00577}; Note=Binds 1 NAD(+) per subunit. {ECO:0000255|HAMAP-Rule:MF_00577};	4.2.1.49	430066
B2SDJ2	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00627}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00627};	1.1.1.103	441952
B2SDS9	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	441952
B2SEV0	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	441952
B2SEV7	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351}; Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	7.1.1.-	441952
B2SF49	reviewed		1.1.1.94	441952
B2SFT1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	441952
B2SGC9	reviewed	COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Note=Binds 1 divalent metal cation per subunit. Can use either Co(2+) or Zn(2+). {ECO:0000255|HAMAP-Rule:MF_00110}; COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};	4.2.3.4	441952
B2SKP5	reviewed	COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Note=Binds 1 divalent metal cation per subunit. Can use either Co(2+) or Zn(2+). {ECO:0000255|HAMAP-Rule:MF_00110}; COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};	4.2.3.4	360094
B2SPT4	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00536}; Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00536}; Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00536}; Note=Binds 1 divalent metal cation per subunit. Can use ions such as Zn(2+), Mg(2+) or Co(2+). {ECO:0000255|HAMAP-Rule:MF_00536};	1.1.1.262	360094
B2SUY7	reviewed		1.3.1.9	360094
B2SVK9	reviewed		7.1.1.-	360094
B2SVL6	reviewed		7.1.1.-	360094
B2SVL8	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	360094
B2SX19	reviewed		1.1.1.94	398527
B2SXB6	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	398527
B2T2E7	reviewed		7.1.1.-	398527
B2T2E8	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	398527
B2T2F7	reviewed		7.1.1.-	398527
B2T4A8	reviewed		1.3.1.9	398527
B2T5K0	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	398527
B2T7X5	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00627}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00627};	1.1.1.103	398527
B2T8L2	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01017}; Note=Binds 1 FMN per monomer. {ECO:0000255|HAMAP-Rule:MF_01017};	1.6.5.2	398527
B2TCJ8	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00750};	1.1.99.1; 1.2.1.8	398527
B2TCJ9	reviewed	COFACTOR: Name=K(+); Xref=ChEBI:CHEBI:29103; Evidence={ECO:0000255|HAMAP-Rule:MF_00804}; Note=Binds 2 potassium ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00804};	1.2.1.8	398527
B2TDV9	reviewed		6.3.1.5	398527
B2THR0	reviewed		1.1.1.94	935198
B2TIZ7	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01588}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01588};	6.5.1.2	935198
B2TRM3	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	935198
B2TRR9	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01216}; Note=Binds 1 FMN per subunit. {ECO:0000255|HAMAP-Rule:MF_01216};	1.6.5.-; 1.7.1.17	935198
B2TS69	reviewed		1.17.1.8	935198
B2TTN6	reviewed		1.1.1.79; 1.1.1.81	344609
B2TW57	reviewed		7.1.1.-	344609
B2TW60	reviewed		7.1.1.-	344609
B2TW67	reviewed		7.1.1.-	344609
B2TW68	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	344609
B2TW69	reviewed		7.1.1.-	344609
B2TWA2	reviewed		1.1.1.290	344609
B2TWF7	reviewed	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_00247}; Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_00247};	1.6.1.1	344609
B2TWI3	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00297}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_00297}; Note=Divalent metal cations. Mg(2+) or Mn(2+). {ECO:0000255|HAMAP-Rule:MF_00297}; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00297}; Note=Binds 1 zinc ion per subunit. {ECO:0000255|HAMAP-Rule:MF_00297};	3.6.1.-; 3.6.1.22	344609
B2TYN7	reviewed	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	2.7.1.23	344609
B2U0U3	reviewed		1.2.1.72	344609
B2U1M1	reviewed	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_01619}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000255|HAMAP-Rule:MF_01619}; Note=Divalent metal cations. Prefers magnesium or manganese. {ECO:0000255|HAMAP-Rule:MF_01619};	1.1.1.38	344609
B2U250	reviewed		1.17.1.8	344609
B2U254	reviewed	COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000255|HAMAP-Rule:MF_01414};	1.6.5.2	344609
B2U260	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00536}; Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00536}; Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00536}; Note=Binds 1 divalent metal cation per subunit. Can use ions such as Zn(2+), Mg(2+) or Co(2+). {ECO:0000255|HAMAP-Rule:MF_00536};	1.1.1.262	344609
B2U2J6	reviewed		1.1.1.282	344609
B2U3C0	reviewed		6.3.1.5	344609
B2U3J5	reviewed	COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Note=Binds 1 divalent metal cation per subunit. Can use either Co(2+) or Zn(2+). {ECO:0000255|HAMAP-Rule:MF_00110}; COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};	4.2.3.4	344609
B2U573	reviewed		1.1.1.79; 1.1.1.81	344609
B2U5C7	reviewed		1.1.1.94	344609
B2U5D5	reviewed	COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00627}; Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000255|HAMAP-Rule:MF_00627};	1.1.1.103	344609
B2U7Q1	reviewed		7.1.1.-	402626
B2U7R0	reviewed	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356}; Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	7.1.1.-	402626
B2U7R1	reviewed		7.1.1.-	402626
